bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,94,5040932934,삼화건축사사무소,진형수,26525620,88.461,2025-08-20,11:57,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,95,5041768984,지음건축사사무소,이병화,26531870,88.482,2025-08-21,20:55,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,96,5042476110,건축사사무소 씨앤케이,김진섭,26537620,88.501,2025-08-21,19:41,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,97,1433000721,건축사사무소 도노바,김영화,26538229,88.503,2025-08-20,13:10,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,98,4141000907,건축사사무소 다올,박재영,26544100,88.523,2025-08-20,14:12,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,99,2942701300,건축사사무소 910,배경환,26546160,88.529,2025-08-22,07:58,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,100,5010297604,건축사사무소 우현,우은경,26561890,88.582,2025-08-21,20:13,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,101,5032166753,포유건축사사무소,서동욱,26577780,88.635,2025-08-21,13:52,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,102,5020734534,아이.디(I.D) 건축사사무소,백창현,26579960,88.642,2025-08-21,16:20,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,103,5040548724,건축사사무소 서우건축,김해진,26583650,88.654,2025-08-20,19:39,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,104,1701101395,건축사사무소 나로,이승현,26584800,88.658,2025-08-20,10:29,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,105,7940402800,건축사사무소 소시담,전재철,26588500,88.671,2025-08-22,09:37,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,106,5022691725,한울종합건축사사무소,김도수,26589730,88.675,2025-08-21,19:16,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,107,1112051919,세움건축사사무소,오상민,26590360,88.677,2025-08-20,11:31,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
R25BK01012604,000,대구매호초등학교 화장실개선 및 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시동부교육지원청,7251000,대구광역시교육청 대구광역시동부교육지원청,7251000,88,27239091,29985525,29963000,2025-08-22,11:00,개찰완료,108,5030568445,근원건축사사무소,최재우,26590700,88.678,2025-08-21,13:40,N,정상,26388600,88.004,2025-08-22,건축사사무소 이엔,서정아,,694-79-00043,대구광역시 북구 신천동로 730-3 (대현동),,2025-12-09
