bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK00965425,000,2025학년도 부광여자고등학교 2학년 제주도 수학여행 위탁용역,용역,총액계약,제한경쟁,,인천광역시교육청 부광여자고등학교,7310047,인천광역시교육청 부광여자고등학교,7310047,,118797936,130677475,130677730,2025-08-22,10:00,개찰완료,1,1378129443,주식회사 화이트투어,이태용,120602400,92.29,2025-08-12,13:20,Y,정상,120602400,92.29,2025-08-22,주식회사 화이트투어,이태용,,137-81-29443,"인천광역시 계양구 계산새로 85, 3층 302호 (용종동, 보람비지니스프라자)",032-555-2229,2025-12-09
R25BK00965425,000,2025학년도 부광여자고등학교 2학년 제주도 수학여행 위탁용역,용역,총액계약,제한경쟁,,인천광역시교육청 부광여자고등학교,7310047,인천광역시교육청 부광여자고등학교,7310047,,118797936,130677475,130677730,2025-08-22,10:00,개찰완료,2,1318644209,인천태화관광 주식회사,김희경,122626400,93.838,2025-08-06,11:24,N,정상,120602400,92.29,2025-08-22,주식회사 화이트투어,이태용,,137-81-29443,"인천광역시 계양구 계산새로 85, 3층 302호 (용종동, 보람비지니스프라자)",032-555-2229,2025-12-09
R25BK00965425,000,2025학년도 부광여자고등학교 2학년 제주도 수학여행 위탁용역,용역,총액계약,제한경쟁,,인천광역시교육청 부광여자고등학교,7310047,인천광역시교육청 부광여자고등학교,7310047,,118797936,130677475,130677730,2025-08-22,10:00,개찰완료,,1218182405,주식회사 레지오여행사,김재오,122547400,93.778,2025-08-12,08:24,N,규격서평가부적격,120602400,92.29,2025-08-22,주식회사 화이트투어,이태용,,137-81-29443,"인천광역시 계양구 계산새로 85, 3층 302호 (용종동, 보람비지니스프라자)",032-555-2229,2025-12-09
R25BK00965425,000,2025학년도 부광여자고등학교 2학년 제주도 수학여행 위탁용역,용역,총액계약,제한경쟁,,인천광역시교육청 부광여자고등학교,7310047,인천광역시교육청 부광여자고등학교,7310047,,118797936,130677475,130677730,2025-08-22,10:00,개찰완료,,5688600816,주식회사 미래교육여행,이은학,123162400,94.249,2025-08-12,09:28,N,규격서평가부적격,120602400,92.29,2025-08-22,주식회사 화이트투어,이태용,,137-81-29443,"인천광역시 계양구 계산새로 85, 3층 302호 (용종동, 보람비지니스프라자)",032-555-2229,2025-12-09
R25BK00970590,000,2025학년도 계산고등학교 2학년 제주도 수학여행 위탁용역 입찰공고,용역,총액계약,제한경쟁,,인천광역시교육청 계산고등학교,7310037,인천광역시교육청 계산고등학교,7310037,,120321545,133119750,132353700,2025-08-22,10:00,개찰완료,1,1318169388,주식회사그린투어,김용백,127776000,95.985,2025-08-13,10:06,Y,정상,127776000,95.985,2025-08-22,주식회사그린투어,김용백,,131-81-69388,"인천광역시 부평구 부평대로 24, 1006호(부평동, 가나베스트빌)",032-772-2222,2025-12-09
R25BK00970590,000,2025학년도 계산고등학교 2학년 제주도 수학여행 위탁용역 입찰공고,용역,총액계약,제한경쟁,,인천광역시교육청 계산고등학교,7310037,인천광역시교육청 계산고등학교,7310037,,120321545,133119750,132353700,2025-08-22,10:00,개찰완료,,7118102688,주식회사 복사골투어,고정호,115219020,86.552,2025-08-12,10:47,N,규격서평가부적격,127776000,95.985,2025-08-22,주식회사그린투어,김용백,,131-81-69388,"인천광역시 부평구 부평대로 24, 1006호(부평동, 가나베스트빌)",032-772-2222,2025-12-09
R25BK00970590,000,2025학년도 계산고등학교 2학년 제주도 수학여행 위탁용역 입찰공고,용역,총액계약,제한경쟁,,인천광역시교육청 계산고등학교,7310037,인천광역시교육청 계산고등학교,7310037,,120321545,133119750,132353700,2025-08-22,10:00,개찰완료,,5688600816,주식회사 미래교육여행,이은학,120598800,90.594,2025-08-13,09:17,N,규격서평가부적격,127776000,95.985,2025-08-22,주식회사그린투어,김용백,,131-81-69388,"인천광역시 부평구 부평대로 24, 1006호(부평동, 가나베스트빌)",032-772-2222,2025-12-09
R25BK00970590,000,2025학년도 계산고등학교 2학년 제주도 수학여행 위탁용역 입찰공고,용역,총액계약,제한경쟁,,인천광역시교육청 계산고등학교,7310037,인천광역시교육청 계산고등학교,7310037,,120321545,133119750,132353700,2025-08-22,10:00,개찰완료,,1218182405,주식회사 레지오여행사,김재오,123340000,92.653,2025-08-13,06:32,N,규격서평가부적격,127776000,95.985,2025-08-22,주식회사그린투어,김용백,,131-81-69388,"인천광역시 부평구 부평대로 24, 1006호(부평동, 가나베스트빌)",032-772-2222,2025-12-09
R25BK00970590,000,2025학년도 계산고등학교 2학년 제주도 수학여행 위탁용역 입찰공고,용역,총액계약,제한경쟁,,인천광역시교육청 계산고등학교,7310037,인천광역시교육청 계산고등학교,7310037,,120321545,133119750,132353700,2025-08-22,10:00,개찰완료,,1218612807,(주)오렌지투어,김상훈,130716000,98.194,2025-08-11,18:02,N,규격서평가부적격,127776000,95.985,2025-08-22,주식회사그린투어,김용백,,131-81-69388,"인천광역시 부평구 부평대로 24, 1006호(부평동, 가나베스트빌)",032-772-2222,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,1,5558700457,주식회사 조은교육,배주환,146702200,93.682,2025-08-12,10:05,Y,정상,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,2,1238616788,(주)정풍투어,최병욱,146783000,93.734,2025-08-05,17:09,N,정상,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,1388158150,주식회사 미래교육여행,이은학,143368800,91.554,2025-08-12,09:22,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,4288702658,(주)어깨동무야,남승해,147009800,93.879,2025-08-11,12:05,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,1408158814,주식회사 테드투어,주정태,147449620,94.16,2025-08-11,20:43,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,3298703869,주식회사 신나라엔터테인먼트,신동진,148229000,94.657,2025-08-11,11:52,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,3908601319,주식회사 여행원,나윤수,148322000,94.717,2025-08-11,10:56,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,1248636278,주식회사 한솔여행사,최영찬,148515600,94.84,2025-08-11,09:32,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
R25BK00971613,000,2026학년도 효자고등학교 2학년 숙박형 현장체험학습(수학여행),용역,총액계약,제한경쟁,,경기도교육청 효자고등학교,7530773,경기도교육청 효자고등학교,7530773,,143473036,156594500,157820340,2025-08-22,10:00,개찰완료,,1328617025,(주)이앤티코리아,김희정,151335400,96.641,2025-07-28,14:27,N,규격서평가부적격,146702200,93.682,2025-08-22,주식회사 조은교육,배주환,,555-87-00457,"경기도 고양시 덕양구 권율대로 656, 1110호 (원흥동, 클래시아더퍼스트)",031-926-2047,2025-12-09
