bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,3688801198,주식회사 세움건설기계,이태희,30820500,86.753,2025-08-22,11:23,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,1098170438,(주)대흥에코,황유선,30826500,86.77,2025-08-25,15:54,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,2178116604,주식회사 삼보환경,김완기,30828500,86.776,2025-08-25,23:12,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,1098166384,청한산업개발(주),오상훈,30833000,86.788,2025-08-25,14:43,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,2048624326,(주)대성개발산업,이종현,30850000,86.836,2025-08-22,15:09,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,2108175164,주식회사 복흥환경산업,최영식,30857000,86.856,2025-08-25,15:59,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,6308600386,제일이앤디(주),김대환,30858300,86.86,2025-08-22,12:34,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,1108194686,예천환경산업주식회사,황옥순,30863900,86.875,2025-08-26,09:25,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,2158680032,(주)상우이디아이,최영열,30875900,86.909,2025-08-25,15:38,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
R25BK01016493,000,성북동 별서 노후 관리소 해체 공사 폐기물 처리용역,용역,총액계약,수의계약,,서울특별시,6110000,서울특별시,6110000,88,31800000,35526425,34980000,2025-08-26,15:00,개찰완료,,2041946712,우성개발,윤훈식,30877900,86.915,2025-08-26,08:33,N,낙찰하한선 미달,31286000,88.064,2025-08-28,으뜸환경(주),김연숙,,117-81-60533,서울특별시 영등포구 선유로 27-0 (문래동5가) 대륭오피스텔 1103호,02-260-85763,2025-12-09
