bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,12,4098184278,(주)하나엔지니어링,박순희,350961921,87.646,2025-08-25,14:38,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,13,1238143091,경기엔지니어링(주),김향남,351043914,87.667,2025-08-25,16:17,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,14,1328159262,(주) 고려 EnC,주화식,351054000,87.669,2025-08-25,13:43,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,15,8388802323,(주)준원엔지니어링,오정하,351723000,87.836,2025-08-19,12:17,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,16,1378140899,주식회사 삼지이앤씨건축사사무소,성영백,352242000,87.966,2025-08-20,17:02,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,17,6108618257,주식회사 우일엔지니어링,노이재,352506010,88.032,2025-08-22,13:29,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,18,2428700212,주식회사 중부기술단,염종섭,352828890,88.113,2025-08-21,09:33,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,19,2118620935,주식회사 한양티이씨,강철희,353344310,88.241,2025-08-25,18:12,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,20,4031436645,남양기술감리단,이호성,355100791,88.68,2025-08-25,15:56,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
R25BK01010725,000,장흥군 안양 하수처리구역 확대사업 등 4개지구 전기감리 용역(가격입찰 후  PQ),용역,총액계약,일반경쟁,적격심사제,전라남도 장흥군,4910000,전라남도 장흥군,4910000,86.745,362660000,400427000,398926000,2025-08-26,11:00,개찰완료,21,1228610457,주식회사 케이아이기술단,서명찬,355765000,88.846,2025-08-22,11:09,N,정상,350858000,87.62,2025-11-20,주식회사 진하엔지니어링,윤은수,,797-87-01915,"전북특별자치도 김제시 요촌중길 6, 1동(요촌동)",063-547-3301,2025-12-09
