bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,50,2230172730,우리건기,김선우,40013980,88.671,2025-09-19,17:22,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,52,2210414808,덕산개발,박민,40029500,88.705,2025-09-19,16:20,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,53,1050685932,강원건기,이홍규,40035600,88.719,2025-09-19,13:16,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,54,2210697540,강원건기,임현미,40052573,88.756,2025-09-22,12:36,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,55,2211070489,강원건설기계사업협동조합,김승기,40081915,88.821,2025-09-22,14:57,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,56,3155800524,우리건기,장아영,40086444,88.831,2025-09-21,12:26,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,57,2211264206,강원건기,이상모,40093238,88.846,2025-09-22,14:10,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,58,2210785997,우리건기,박근원,40105359,88.873,2025-09-22,18:12,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,59,2210414943,강원건기,김광호,40166000,89.008,2025-09-22,11:31,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,60,2210828431,우리건기,정현순,40172490,89.022,2025-09-22,14:51,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,61,2210160766,강원건기,최한호,40172496,89.022,2025-09-19,11:01,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,62,2210321485,우리건기,이남규,40217800,89.122,2025-09-20,09:53,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,63,2250692867,경일산업,이동휘,40258460,89.213,2025-09-19,10:35,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,64,2211063009,우리건기,유재형,40264000,89.225,2025-09-20,21:56,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,65,2218144341,주식회사  아륙,강은진,40265940,89.229,2025-09-22,20:06,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,66,2211095554,강원건기,박영기,40276700,89.253,2025-09-22,17:02,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,67,2210449777,우리건기,송영규,40308367,89.323,2025-09-21,20:36,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,68,2211276755,덕산개발,장선기,40373585,89.468,2025-09-22,09:54,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,69,3781300446,우리건기,오흥래,40453296,89.644,2025-09-21,20:01,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,70,2210732715,우리건기,이성우,40715979,90.226,2025-09-19,21:40,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,71,2211070683,강원건기,임주호,40761270,90.327,2025-09-19,18:34,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,72,3217600085,우리건기,지광호,40931100,90.703,2025-09-21,19:42,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,73,4051070637,우리건기,장지훈,41500000,91.964,2025-09-22,20:18,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,74,3960501680,우리건기,오금주,42897580,95.061,2025-09-23,01:14,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,75,2211262853,강원건기,한만호,44419990,98.435,2025-09-23,09:31,N,정상,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,,2210116561,우리건기,고석순,36300176,80.441,2025-09-20,11:54,N,낙찰하한선 미달,,,,,,,--, ,,2025-12-08
R25BK01062585,000,2025년도 동절기 제설장비(굴착기) 임차 용역(춘천시),용역,총액계약,수의계약,,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,국토교통부 원주지방국토관리청 홍천국토관리사무소,1613203,88,41173000,45126200,45290300,2025-09-23,11:00,개찰완료,,2210841074,강원건기,이만영,37636239,83.402,2025-09-20,16:40,N,낙찰하한선 미달,,,,,,,--, ,,2025-12-08
