bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,4118115115,유성건설 주식회사,구수진,87766000,87.755,2025-09-23,11:32,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,4168188423,엠디건설엔지니어링 주식회사,이미라,87768800,87.758,2025-09-24,08:41,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,8198701398,유한회사 차오름피앤디,임태근,87774000,87.763,2025-09-23,17:08,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,4098644475,유한회사 창비기술개발,이재수,87784000,87.773,2025-09-22,15:37,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,5988602663,나노엔지니어링 주식회사,우대식,87834600,87.824,2025-09-22,16:16,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,4098620885,주식회사 신라이앤씨,신진화,87861520,87.851,2025-09-23,22:27,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,2378801555,주식회사 동남엔지니어링,전향숙,87872400,87.862,2025-09-23,14:38,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,1488100903,주식회사 다옴이엔씨,홍록영,87899270,87.889,2025-09-23,16:02,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,4088117489,합자회사 청호종합기술,김미란,87953050,87.942,2025-09-23,22:14,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
R25BK01067419,000,국도 18호선 마산천교(상) 등 43개소 정기안전점검 용역,용역,총액계약,수의계약,,전라남도,6460000,전라남도,6460000,88,90767273,100011525,99844000,2025-09-24,11:00,개찰완료,,1458701211,주식회사 테바에스아이,김동국,87964729,87.954,2025-09-23,14:25,N,낙찰하한선 미달,88017000,88.006,2025-10-10,산하종합기술 주식회사,최용준,,417-81-32301,전라남도 여수시 시청서2길 39-1 (학동),061-691-2515,2025-12-08
