bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,1,3148621117,주식회사 지엔티,한재근,50861274,88.06,2025-09-23,15:36,N,정상,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,2,4778103996,충청안전공사주식회사,한경환,51006509,88.311,2025-09-22,20:46,N,정상,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,3,5288803240,(주)금강안전기술,전헌배,51067500,88.417,2025-09-24,09:37,N,정상,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,4,2108603345,대선이엔지 주식회사,박선흠,51208370,88.661,2025-09-22,08:42,N,정상,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,5,3098104765,세운종합건설 주식회사,김태식,51287000,88.797,2025-09-24,09:12,N,정상,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,,3148171290,대교산업개발(주),이헌준,50380400,87.227,2025-09-24,08:54,N,낙찰하한선 미달,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,,3148648436,주식회사 태성이엔씨,백승훈,50480172,87.4,2025-09-23,15:41,N,낙찰하한선 미달,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,,1828101125,와이에스씨앤티(주),노혜심,50800330,87.955,2025-09-23,16:46,N,낙찰하한선 미달,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063662,000,2025년 하반기 배수지·가압장 정기안전점검 용역,용역,총액계약,수의계약,,세종특별자치시 상하수도사업소,5690421,세종특별자치시 상하수도사업소,5690421,88,52424000,57757175,57666000,2025-09-24,11:00,개찰완료,,3078106980,(주)태전건설,안성은,50812000,87.975,2025-09-22,09:50,N,낙찰하한선 미달,50861274,88.06,2025-10-02,주식회사 지엔티,한재근,,314-86-21117,"세종특별자치시  대평로 87-0 , 604호(대평동, 태양빌딩)",044-863-4888,2025-12-08
R25BK01063721,000,평화1동 복합커뮤니티센터 건립사업 설계의 경제성 등 검토(VE) 용역,용역,총액계약,수의계약,,전북특별자치도 전주시 완산구,4651000,전북특별자치도 전주시 완산구,4651000,88,33571819,36234500,36929000,2025-09-24,11:00,개찰완료,1,3333001250,다온 건축사사무소,김선임,32212380,88.899,2025-09-23,23:03,Y,정상,32212380,88.899,2025-10-13,다온 건축사사무소,김선임,,333-30-01250,전북특별자치도 전주시 완산구 신봉로 7-1 (효자동1가),063-222-3894,2025-12-08
R25BK01063721,000,평화1동 복합커뮤니티센터 건립사업 설계의 경제성 등 검토(VE) 용역,용역,총액계약,수의계약,,전북특별자치도 전주시 완산구,4651000,전북특별자치도 전주시 완산구,4651000,88,33571819,36234500,36929000,2025-09-24,11:00,개찰완료,2,4028180214,주식회사 에이앤이종합건축사사무소,송택신,32357640,89.3,2025-09-22,15:21,N,정상,32212380,88.899,2025-10-13,다온 건축사사무소,김선임,,333-30-01250,전북특별자치도 전주시 완산구 신봉로 7-1 (효자동1가),063-222-3894,2025-12-08
