bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01077935,000,2025-2026년 광교지사 냉난방설비 유지보수 용역,용역,총액계약,수의계약,,한국지역난방공사 광교지사,D325116,한국지역난방공사 광교지사,D325116,,18060000,19915531,,2025-09-29,09:00,개찰완료,,3058610218,(주)삼성이엔지,김미용,17677000,88.759,2025-09-26,09:41,Y,,17677000,88.759,2025-10-13,(주)삼성이엔지,김미용,,305-86-10218,대전광역시 동구 대전로987번길 43  (),042-627-2961,2025-12-08
R25BK01015906,000,2026학년도 동화중학교 2학년 주제별 체험학습 용역 입찰 공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,90116182,99922625,99127800,2025-09-29,10:00,개찰완료,1,1068707618,주식회사 이엔티에스(ENTS),이지훈,92515800,92.587,2025-09-04,13:54,Y,정상,92515800,92.587,2025-10-23,주식회사 이엔티에스(ENTS),이지훈,,106-87-07618,서울특별시 마포구 월드컵북로 361-0 (상암동)  이안2단지 2104호,02-166-18851,2025-12-08
R25BK01015906,000,2026학년도 동화중학교 2학년 주제별 체험학습 용역 입찰 공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,90116182,99922625,99127800,2025-09-29,10:00,개찰완료,2,4308600582,주식회사 다올여행,백지현,93385800,93.458,2025-09-03,12:58,N,정상,92515800,92.587,2025-10-23,주식회사 이엔티에스(ENTS),이지훈,,106-87-07618,서울특별시 마포구 월드컵북로 361-0 (상암동)  이안2단지 2104호,02-166-18851,2025-12-08
R25BK01015906,000,2026학년도 동화중학교 2학년 주제별 체험학습 용역 입찰 공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,90116182,99922625,99127800,2025-09-29,10:00,개찰완료,,5558700457,주식회사 조은교육,배주환,90521760,90.591,2025-09-05,10:07,N,규격서평가부적격,92515800,92.587,2025-10-23,주식회사 이엔티에스(ENTS),이지훈,,106-87-07618,서울특별시 마포구 월드컵북로 361-0 (상암동)  이안2단지 2104호,02-166-18851,2025-12-08
R25BK01015906,000,2026학년도 동화중학교 2학년 주제별 체험학습 용역 입찰 공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,90116182,99922625,99127800,2025-09-29,10:00,개찰완료,,1238616788,(주)정풍투어,최병욱,92585000,92.656,2025-09-01,14:19,N,규격서평가부적격,92515800,92.587,2025-10-23,주식회사 이엔티에스(ENTS),이지훈,,106-87-07618,서울특별시 마포구 월드컵북로 361-0 (상암동)  이안2단지 2104호,02-166-18851,2025-12-08
R25BK01015906,000,2026학년도 동화중학교 2학년 주제별 체험학습 용역 입찰 공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,90116182,99922625,99127800,2025-09-29,10:00,개찰완료,,1328617025,(주)이앤티코리아,김희정,93617220,93.689,2025-09-05,11:04,N,규격서평가부적격,92515800,92.587,2025-10-23,주식회사 이엔티에스(ENTS),이지훈,,106-87-07618,서울특별시 마포구 월드컵북로 361-0 (상암동)  이안2단지 2104호,02-166-18851,2025-12-08
R25BK01015906,000,2026학년도 동화중학교 2학년 주제별 체험학습 용역 입찰 공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,90116182,99922625,99127800,2025-09-29,10:00,개찰완료,,1388158150,주식회사 미래교육여행,이은학,95814400,95.888,2025-09-05,09:14,N,규격서평가부적격,92515800,92.587,2025-10-23,주식회사 이엔티에스(ENTS),이지훈,,106-87-07618,서울특별시 마포구 월드컵북로 361-0 (상암동)  이안2단지 2104호,02-166-18851,2025-12-08
R25BK01016060,000,동화중학교 2026학년도 1학년 수련활동 위탁용역 입찰공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,41818182,46255350,46000000,2025-09-29,10:00,개찰완료,1,6888200539,포천염광수련원,윤용기,44000000,95.124,2025-09-03,15:57,Y,정상,44000000,95.124,2025-10-23,포천염광수련원,윤용기,,688-82-00539,경기도 포천시 신북면 청신로 440-0,,2025-12-08
R25BK01016060,000,동화중학교 2026학년도 1학년 수련활동 위탁용역 입찰공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,41818182,46255350,46000000,2025-09-29,10:00,개찰완료,2,1268287057,여주중앙청소년수련원,계철희,46000000,99.447,2025-09-02,19:19,N,정상,44000000,95.124,2025-10-23,포천염광수련원,윤용기,,688-82-00539,경기도 포천시 신북면 청신로 440-0,,2025-12-08
R25BK01016060,000,동화중학교 2026학년도 1학년 수련활동 위탁용역 입찰공고,용역,총액계약,제한경쟁,,경기도남양주교육청 동화중학교,7650020,경기도남양주교육청 동화중학교,7650020,,41818182,46255350,46000000,2025-09-29,10:00,개찰완료,,1268625044,농업회사법인 주식회사 자연나라,정희창,39800000,86.044,2025-08-25,15:07,N,제안서미제출,44000000,95.124,2025-10-23,포천염광수련원,윤용기,,688-82-00539,경기도 포천시 신북면 청신로 440-0,,2025-12-08
R25BK01049709,000,2025학년도 국립국악중학교 소리샘예술단 해외공연(일본) 개최 용역,용역,총액계약,제한경쟁,협상에 의한 계약,문화체육관광부 국립국악고등학교,1371661,문화체육관광부 국립국악고등학교,1371661,,55680000,,,2025-09-29,10:00,개찰완료,1,2108118071,(주)정풍관광,홍선숙,60900000,0,2025-09-19,11:25,Y,정상,60900000,,2025-10-27,(주)정풍관광,홍선숙,,210-81-18071,"서울특별시 종로구 새문안로3길 12, 2층 (신문로1가)",02-732-7114,2025-12-08
R25BK01049709,000,2025학년도 국립국악중학교 소리샘예술단 해외공연(일본) 개최 용역,용역,총액계약,제한경쟁,협상에 의한 계약,문화체육관광부 국립국악고등학교,1371661,문화체육관광부 국립국악고등학교,1371661,,55680000,,,2025-09-29,10:00,개찰완료,2,7188102715,주식회사 영수산업,김주윤,56960000,0,2025-09-22,09:47,N,정상,60900000,,2025-10-27,(주)정풍관광,홍선숙,,210-81-18071,"서울특별시 종로구 새문안로3길 12, 2층 (신문로1가)",02-732-7114,2025-12-08
R25BK01049709,000,2025학년도 국립국악중학교 소리샘예술단 해외공연(일본) 개최 용역,용역,총액계약,제한경쟁,협상에 의한 계약,문화체육관광부 국립국악고등학교,1371661,문화체육관광부 국립국악고등학교,1371661,,55680000,,,2025-09-29,10:00,개찰완료,,1048160503,주식회사 세중쓰어데스크코리아,정병호,59359000,0,2025-09-19,19:42,N,협상평가부적격자,60900000,,2025-10-27,(주)정풍관광,홍선숙,,210-81-18071,"서울특별시 종로구 새문안로3길 12, 2층 (신문로1가)",02-732-7114,2025-12-08
R25BK01049709,000,2025학년도 국립국악중학교 소리샘예술단 해외공연(일본) 개최 용역,용역,총액계약,제한경쟁,협상에 의한 계약,문화체육관광부 국립국악고등학교,1371661,문화체육관광부 국립국악고등학교,1371661,,55680000,,,2025-09-29,10:00,개찰완료,,2048171391,주식회사한국학생여행(KS TOUR),양지원,61240000,0,2025-09-18,16:25,N,협상평가부적격자,60900000,,2025-10-27,(주)정풍관광,홍선숙,,210-81-18071,"서울특별시 종로구 새문안로3길 12, 2층 (신문로1가)",02-732-7114,2025-12-08
R25BK01050805,000,"(긴급)2025학년도 봉곡중학교 2, 3학년 수학여행(졸업여행) 위탁용역",용역,총액계약,제한경쟁,,경상남도창원교육청 봉곡중학교,9020013,경상남도창원교육청 봉곡중학교,9020013,,208134545,228416875,228948000,2025-09-29,10:00,개찰완료,1,5048196690,주식회사 모아에듀투어,최은영,195588000,85.627,2025-09-19,16:58,Y,정상,195588000,85.627,2025-10-13,주식회사 모아에듀투어,최은영,,504-81-96690,"경상남도 김해시 삼계중앙로 51, 8층 802호(삼계동, 명성타워)",055-331-4400,2025-12-08
R25BK01050805,000,"(긴급)2025학년도 봉곡중학교 2, 3학년 수학여행(졸업여행) 위탁용역",용역,총액계약,제한경쟁,,경상남도창원교육청 봉곡중학교,9020013,경상남도창원교육청 봉곡중학교,9020013,,208134545,228416875,228948000,2025-09-29,10:00,개찰완료,,6088195896,주식회사 다온항공여행사,김보섬,178570000,78.177,2025-09-20,14:14,N,규격서평가부적격,195588000,85.627,2025-10-13,주식회사 모아에듀투어,최은영,,504-81-96690,"경상남도 김해시 삼계중앙로 51, 8층 802호(삼계동, 명성타워)",055-331-4400,2025-12-08
R25BK01050805,000,"(긴급)2025학년도 봉곡중학교 2, 3학년 수학여행(졸업여행) 위탁용역",용역,총액계약,제한경쟁,,경상남도창원교육청 봉곡중학교,9020013,경상남도창원교육청 봉곡중학교,9020013,,208134545,228416875,228948000,2025-09-29,10:00,개찰완료,,6098181172,주식회사 다모아투어,김종민,180902400,79.198,2025-09-19,16:45,N,규격서평가부적격,195588000,85.627,2025-10-13,주식회사 모아에듀투어,최은영,,504-81-96690,"경상남도 김해시 삼계중앙로 51, 8층 802호(삼계동, 명성타워)",055-331-4400,2025-12-08
R25BK01050805,000,"(긴급)2025학년도 봉곡중학교 2, 3학년 수학여행(졸업여행) 위탁용역",용역,총액계약,제한경쟁,,경상남도창원교육청 봉곡중학교,9020013,경상남도창원교육청 봉곡중학교,9020013,,208134545,228416875,228948000,2025-09-29,10:00,개찰완료,,3398100381,주식회사 하나여행사,정석봉,192700000,84.363,2025-09-21,10:46,N,규격서평가부적격,195588000,85.627,2025-10-13,주식회사 모아에듀투어,최은영,,504-81-96690,"경상남도 김해시 삼계중앙로 51, 8층 802호(삼계동, 명성타워)",055-331-4400,2025-12-08
R25BK01057377,000,(긴급)2025 경북 학교예술교육 한마당 용역,용역,총액계약,제한경쟁,,경상북도교육청,8750000,경상북도교육청,8750000,,215454545,,,2025-09-29,10:00,유찰,,,,,,,,,N,,,,,,,,--, ,,2025-12-08
R25BK01057794,001,2025학년도 마포중 2학년 수련활동 위탁용역 ,용역,총액계약,제한경쟁,,서울특별시강서교육청 마포중학교,7080039,서울특별시강서교육청 마포중학교,7080039,,43953000,44090500,43953000,2025-09-29,10:00,개찰완료,1,2248152476,신안종합리조트(주),이선호,43116000,97.789,2025-09-25,08:57,Y,정상,43116000,97.789,2025-10-14,신안종합리조트(주),이선호,,224-81-52476,"강원특별자치도 횡성군 고원로 451-0 (둔내면, 성우콘도미니엄)",02-346-70219,2025-12-08
R25BK01057794,001,2025학년도 마포중 2학년 수련활동 위탁용역 ,용역,총액계약,제한경쟁,,서울특별시강서교육청 마포중학교,7080039,서울특별시강서교육청 마포중학교,7080039,,43953000,44090500,43953000,2025-09-29,10:00,개찰완료,2,2268124374,모나용평 주식회사,탁홍민,43557000,98.789,2025-09-24,17:21,N,정상,43116000,97.789,2025-10-14,신안종합리조트(주),이선호,,224-81-52476,"강원특별자치도 횡성군 고원로 451-0 (둔내면, 성우콘도미니엄)",02-346-70219,2025-12-08
R25BK01057794,001,2025학년도 마포중 2학년 수련활동 위탁용역 ,용역,총액계약,제한경쟁,,서울특별시강서교육청 마포중학교,7080039,서울특별시강서교육청 마포중학교,7080039,,43953000,44090500,43953000,2025-09-29,10:00,개찰완료,,1328206651,재단법인 효정국제문화재단,송창신,33148500,75.182,2025-09-25,14:09,N,규격서평가부적격,43116000,97.789,2025-10-14,신안종합리조트(주),이선호,,224-81-52476,"강원특별자치도 횡성군 고원로 451-0 (둔내면, 성우콘도미니엄)",02-346-70219,2025-12-08
R25BK01057794,001,2025학년도 마포중 2학년 수련활동 위탁용역 ,용역,총액계약,제한경쟁,,서울특별시강서교육청 마포중학교,7080039,서울특별시강서교육청 마포중학교,7080039,,43953000,44090500,43953000,2025-09-29,10:00,개찰완료,,1208711971,(주)케이와이엠,함승우,36000000,81.65,2025-09-23,10:50,N,규격서평가부적격,43116000,97.789,2025-10-14,신안종합리조트(주),이선호,,224-81-52476,"강원특별자치도 횡성군 고원로 451-0 (둔내면, 성우콘도미니엄)",02-346-70219,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,1,2248801262,주식회사 정전기,이정우,83128700,88.016,2025-09-24,13:51,Y,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,2,5188102342,주식회사 한국티이씨,양중일,83159600,88.049,2025-09-23,11:53,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,3,4048130985,주식회사 현대종합기술,최정현,83164943,88.055,2025-09-25,18:17,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,4,3738802471,주식회사 청강이연기술,이나라,83166200,88.056,2025-09-25,10:56,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,5,1018171729,주식회사 공간이엔지,백문흠,83184200,88.075,2025-09-25,10:45,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,6,3818601805,주식회사 다온엔지니어링,박동준,83185216,88.076,2025-09-23,11:17,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,7,2083162074,원일이엔지,김현경,83193000,88.084,2025-09-26,09:36,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
R25BK01068436,000,(가칭)왕숙1유 신축 전기공사 설계용역,용역,총액계약,수의계약,,경기도교육청,7530000,경기도교육청,7530000,88,86100000,94446275,94710000,2025-09-29,10:00,개찰완료,8,6908702587,주식회사 해밀엔지니어링종합건설,김종욱,83198000,88.09,2025-09-25,08:38,N,정상,83128700,88.016,2025-10-13,주식회사 정전기,이정우,,224-88-01262,"경기도 양주시 광적면 부흥로 862, 2동 207호",070-427-22482,2025-12-08
