bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,224,5028178570,주식회사 이명이앤씨건축사사무소,김영두,27069000,89.878,2025-09-26,09:33,N,정상,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,225,5526800059,건축사사무소 인엔인,변인숙,27158182,90.174,2025-09-25,09:03,N,정상,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,226,8302600115,명원건축사사무소,홍인순,27174100,90.227,2025-09-24,10:50,N,정상,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,227,5028135095,(주)열림건축사사무소,정현미,27792500,92.281,2025-09-24,12:00,N,정상,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,228,5020555326,도원건축사사무소,이덕홍,27879880,92.571,2025-09-24,13:47,N,정상,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,,3181400252,건축사사무소한진,김한진,26175900,86.913,2025-09-25,16:53,N,낙찰하한선 미달,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,,5142403123,연우 건축사사무소,유재욱,26220000,87.059,2025-09-24,13:27,N,낙찰하한선 미달,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,,5148156259,(주)지앤에이건축사사무소,공정섭,26234350,87.107,2025-09-26,09:44,N,낙찰하한선 미달,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,,5022838122,건축사사무소 휴먼아크,김상기,26254260,87.173,2025-09-24,12:47,N,낙찰하한선 미달,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
R25BK01068281,000,대구호산초등학교 통합학교 구축에 따른 환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청 대구광역시남부교육지원청,7271000,대구광역시교육청 대구광역시남부교육지원청,7271000,88,27520909,30117250,30273000,2025-09-26,11:00,개찰완료,,5140697476,건축사사무소 준,문창준,26282580,87.267,2025-09-24,10:06,N,낙찰하한선 미달,26503800,88.002,2025-10-10,건축사사무소 에코,임경식,,514-26-38816,대구광역시 남구 중앙대로22길 164-0 (봉덕동),,2025-12-08
