bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,7898102828,(주)수이앤씨,정수일,91731439,86.073,2025-10-16,08:51,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6158142456,(주)동해이엔지,박미숙,91738000,86.079,2025-10-16,09:08,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6218192155,(주)글로렉스,송희창,91781150,86.12,2025-10-16,14:44,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6218614571,주식회사 서안이엔씨,신익범,91823600,86.16,2025-10-16,14:27,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6038159556,주식회사 피에이,이경훈,91864470,86.198,2025-10-17,09:28,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,4958703531,주식회사 부경종합안전,김도영,91908000,86.239,2025-10-16,10:50,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,8458600917,(주)청남기술,이용병,91908300,86.239,2025-10-12,16:49,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6058118435,주식회사 삼영기술,최재원,91930000,86.26,2025-10-16,17:54,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6378602798,주식회사 미래기술엔지니어링,강지윤,91944870,86.273,2025-10-15,21:03,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
R25BK01081169,000,"2025년 하반기 기장군 2,3종시설물(토목-옹벽 등) 정기안전점검 용역",용역,총액계약,제한경쟁,적격심사제,부산광역시 기장군,3400000,부산광역시 기장군,3400000,87.745,95727272,106573125,105300000,2025-10-17,11:00,개찰완료,,6078197630,(주)이연건설,하정범,91980170,86.307,2025-10-17,05:34,N,낙찰하한선 미달,93596600,87.823,2025-10-21,(주)우경,권상원,,269-87-00987,"부산광역시 동래구 안락동 안남로80, 2층",051-532-8577,2025-12-03
