bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,8,4542901304,오성건기,김민아,37503122,88.145,2025-10-28,13:49,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,9,2230243528,강원건기(청암건설중기),안병택,37515320,88.174,2025-10-27,19:20,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,10,2230344242,기린건설중기,이해선,37538900,88.229,2025-10-29,09:44,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,11,8996600750,오성건기 ,임수진,37549324,88.254,2025-10-28,12:38,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,12,8031900454,강원건기 인제점,송중림,37583141,88.333,2025-10-28,17:59,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,13,8968602266,주식회사 라온건설,박준우,37619730,88.419,2025-10-27,21:49,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,14,2230449958,오성건기,김희선,37625410,88.432,2025-10-27,10:49,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,15,8191500882,오성건기,김형규,37632500,88.449,2025-10-28,22:19,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,16,2230196111,강원건기 인제점,송명운,37662260,88.519,2025-10-28,18:49,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,17,3376900345,오성건기,김계원,37665800,88.527,2025-10-29,09:32,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,18,2081562211,오성건기,이형순,37666510,88.529,2025-10-28,23:52,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,19,2230256663,오성건기,김운수,37666556,88.529,2025-10-27,18:01,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
R25BK01111275,000,25~26년도 군도 및 농어촌도로 제설작업 장비 임차용역(굴착기),용역,총액계약,수의계약,,강원특별자치도 인제군,4331000,강원특별자치도 인제군,4331000,88,38670000,42546850,42537000,2025-10-29,11:00,개찰완료,20,2210332546,오성건기,김석기,37671000,88.54,2025-10-28,18:56,N,정상,37442292,88.002,2025-11-03,강원건기 인제점,정병국,,127-22-97030,강원특별자치도 인제군 북면 설악로 3252-71 ,,2025-12-04
