bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01097389,000,2025년 금융인력 기초통계 분석 및 수급전망,용역,총액계약,제한경쟁,협상에 의한 계약,금융위원회,1160100,금융위원회,1160100,,36363636,,,2025-10-29,09:00,유찰,,,,,,,,,N,,,,,,,,--, ,,2025-12-04
R25BK01080763,000,공공건축물 에너지소비량 정밀조사 ,용역,총액계약,제한경쟁,협상에 의한 계약,한국부동산원,B554388,한국부동산원,B554388,,183000000,,,2025-10-29,10:00,개찰완료,1,2148213473,사단법인 한국녹색기후기술원,조정훈,191390000,0,2025-10-24,09:05,Y,정상,191390000,,2025-11-04,사단법인 한국녹색기후기술원,조정훈,,214-82-13473,"서울특별시 서초구 반포대로30길 81-0 (서초동) 7층, 8층",02-525-1025,2025-12-04
R25BK01080763,000,공공건축물 에너지소비량 정밀조사 ,용역,총액계약,제한경쟁,협상에 의한 계약,한국부동산원,B554388,한국부동산원,B554388,,183000000,,,2025-10-29,10:00,개찰완료,,1128205639,(사)한국에너지기술인협회,문종열,191235000,0,2025-10-24,15:02,N,협상평가부적격자,191390000,,2025-11-04,사단법인 한국녹색기후기술원,조정훈,,214-82-13473,"서울특별시 서초구 반포대로30길 81-0 (서초동) 7층, 8층",02-525-1025,2025-12-04
R25BK01084310,001,구분회계 도입  컨설팅 용역,용역,총액계약,일반경쟁,협상에 의한 계약,한국부동산원,B554388,한국부동산원,B554388,,304545455,,,2025-10-29,10:00,개찰완료,1,1028134334,삼정회계법인,김교태,234500000,0,2025-10-24,09:15,Y,정상,234500000,,2025-10-27,삼정회계법인,김교태,,102-81-34334,"서울특별시 강남구 테헤란로 152 27층 역삼동, 강남파이낸스센터",02-211-20100,2025-12-04
R25BK01084310,001,구분회계 도입  컨설팅 용역,용역,총액계약,일반경쟁,협상에 의한 계약,한국부동산원,B554388,한국부동산원,B554388,,304545455,,,2025-10-29,10:00,개찰완료,2,1168101389,한영회계법인,손정화,247900000,0,2025-10-23,14:48,N,정상,234500000,,2025-10-27,삼정회계법인,김교태,,102-81-34334,"서울특별시 강남구 테헤란로 152 27층 역삼동, 강남파이낸스센터",02-211-20100,2025-12-04
R25BK01084310,001,구분회계 도입  컨설팅 용역,용역,총액계약,일반경쟁,협상에 의한 계약,한국부동산원,B554388,한국부동산원,B554388,,304545455,,,2025-10-29,10:00,개찰완료,3,1168122521,안진회계법인,김경훈,240460000,0,2025-10-23,16:10,N,정상,234500000,,2025-10-27,삼정회계법인,김교태,,102-81-34334,"서울특별시 강남구 테헤란로 152 27층 역삼동, 강남파이낸스센터",02-211-20100,2025-12-04
R25BK01084310,001,구분회계 도입  컨설팅 용역,용역,총액계약,일반경쟁,협상에 의한 계약,한국부동산원,B554388,한국부동산원,B554388,,304545455,,,2025-10-29,10:00,개찰완료,,1168135628,신한회계법인,강태숙,245300000,0,2025-10-15,11:55,N,협상평가부적격자,234500000,,2025-10-27,삼정회계법인,김교태,,102-81-34334,"서울특별시 강남구 테헤란로 152 27층 역삼동, 강남파이낸스센터",02-211-20100,2025-12-04
R25BK01085251,000,RISE 사업 연계 재직자 역량강화용 평생직업교육 LMS 구축 용역업체 선정,용역,총액계약,제한경쟁,협상에 의한 계약,동아방송예술대학교 산학협력단,C646000,동아방송예술대학교 산학협력단,C646000,,36363636,,,2025-10-29,10:00,유찰,,,,,,,,,N,,,,,,,,--, ,,2025-12-04
R25BK01094968,000,[긴급]2025년 하반기 6급 미래인재 성장과정 리더십 테마체험(제주도) 위탁운영 용역 2단계(규격 가격동시) 입찰 공고,용역,총액계약,제한경쟁,,경기도교육청 경기도교육청율곡연수원,7531480,경기도교육청 경기도교육청율곡연수원,7531480,,40833636,45173175,44917000,2025-10-29,10:00,개찰완료,1,6068703126,"주식회사 솔루션민(Solution Min Co.,Ltd.)",박정민,42970000,95.122,2025-10-23,14:08,Y,정상,42970000,95.122,2025-10-29,"주식회사 솔루션민(Solution Min Co.,Ltd.)",박정민,,606-87-03126,"경기도 부천시 원미구 부일로 523, 3층 2207호(심곡동)",,2025-12-04
R25BK01094968,000,[긴급]2025년 하반기 6급 미래인재 성장과정 리더십 테마체험(제주도) 위탁운영 용역 2단계(규격 가격동시) 입찰 공고,용역,총액계약,제한경쟁,,경기도교육청 경기도교육청율곡연수원,7531480,경기도교육청 경기도교육청율곡연수원,7531480,,40833636,45173175,44917000,2025-10-29,10:00,개찰완료,2,3908601319,주식회사 여행원,나윤수,43650000,96.628,2025-10-23,19:35,N,정상,42970000,95.122,2025-10-29,"주식회사 솔루션민(Solution Min Co.,Ltd.)",박정민,,606-87-03126,"경기도 부천시 원미구 부일로 523, 3층 2207호(심곡동)",,2025-12-04
